Date,Y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,Unnamed: 66
2017-06-25,8.0118,7.9484,539.961,699.501,76.3333,0.5036,47.5987,75.0604,45.0289,29990.0,5.5202,57367.7,64201.3,65938.1,63962.6,94420.7,734.613,2.619,697.749,726.685,702.986,0.635,892.729,54.8205,0.2668,55.6173,0.2608,0.3483,0.463,0.4872,20.9,4.27,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,620.23,
2017-06-26,7.738,7.8852,539.958,700.767,75.7732,0.5056,47.4999,74.9279,45.0569,29990.0,5.492,54321.4,66967.1,64212.1,64291.9,93802.5,734.776,2.6267,698.896,726.766,703.83,0.7469,887.019,54.5695,0.267,55.536,0.26,0.3459,0.467,0.4843,20.9,4.19,0.347,1124.0,5.1,9.8,4.2,,330.0,378.6,405.6,465.2,515.0,573.8,665.4,704.4,739.2,69.89,58.0,,0.02,105.0,4643.0,1.24,362.0,2224.0,3169.0,3169.0,794.0,35.8,0.78,5372.0,0.0%,0.0,620.7,
2017-06-27,7.831,7.914,539.954,700.209,75.9424,0.5029,47.2164,75.0058,45.0488,29990.0,5.4972,54698.8,67866.8,62255.1,62759.9,92970.3,734.363,2.6216,698.354,726.26,703.681,0.6556,885.11,54.627,0.2668,55.6417,0.2625,0.348,0.4798,0.4871,21.0,4.08,0.332,1116.0,5.2,10.6,5.5,0.65,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,620.1,
2017-06-28,7.9282,7.9884,539.958,698.659,76.5389,0.5006,48.0231,75.0062,45.0424,29990.0,5.4575,57569.7,66940.6,61733.0,60233.2,92554.9,733.661,2.6157,696.768,726.42,701.746,0.7008,877.841,54.8744,0.2665,56.07,0.2613,0.3498,0.4822,0.4873,21.0,4.03,0.352,1108.0,5.4,10.7,4.7,,328.2,377.6,404.8,465.0,513.8,571.0,662.6,702.2,738.4,,58.14,,,83.0,4479.0,1.23,400.0,2217.0,3051.0,3051.0,820.0,35.85,0.77,5261.0,0.0%,0.0,619.57,
2017-06-29,7.8751,7.9495,539.963,699.365,76.1723,0.4966,50.2908,74.9391,45.0342,29990.0,5.5371,57439.0,65741.7,63201.1,60701.6,92788.6,733.473,2.6177,697.564,726.849,702.711,0.684,864.011,54.6089,0.2691,55.7638,0.2653,0.3477,0.482,0.4891,21.1,4.03,0.332,1092.0,4.6,8.4,3.7,0.79,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,619.77,
2017-06-30,7.8239,7.9306,539.956,700.183,75.9603,0.4903,51.251,75.1072,45.0653,29990.0,5.6361,58818.6,57800.4,66434.3,62789.3,92452.5,730.621,2.6138,698.532,725.192,704.066,0.7122,863.39,54.3271,0.2713,55.4856,0.2664,0.3479,0.4817,0.4899,20.9,4.17,0.358,1128.0,4.2,7.8,4.1,,329.8,377.0,403.4,462.2,512.6,573.2,665.2,703.6,738.6,,58.47,,,101.0,4591.0,1.27,396.0,2201.0,3130.0,3130.0,829.0,36.03,0.77,5324.0,0.0%,0.0,619.46,
2017-07-01,7.8349,7.9733,539.959,699.774,76.4762,0.4907,50.3971,74.9595,45.0419,29990.0,5.8087,58890.9,55448.4,67180.4,63801.0,92200.4,729.085,2.6156,698.117,723.023,703.455,0.6252,855.868,54.4722,0.2698,55.7207,0.2644,0.3477,0.4873,0.4875,20.9,4.46,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,619.82,
2017-07-02,7.8534,8.0199,539.963,699.004,76.8705,0.493,49.7521,74.9405,45.0368,29990.0,5.9432,56378.4,56857.3,67852.9,64495.6,92223.3,728.139,2.6149,697.453,721.19,702.663,0.6088,855.661,54.7108,0.2688,55.8802,0.2643,0.3475,0.4894,0.4864,21.0,4.09,0.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,619.53,
2017-07-03,7.8397,7.9941,539.96,699.505,76.6082,0.4916,50.0336,74.9732,45.0351,29990.0,5.8886,55249.4,63809.3,64172.8,62653.8,92326.5,730.156,2.6203,697.993,722.907,703.428,0.6399,850.284,54.6838,0.2707,55.8401,0.2654,0.3446,0.495,0.4936,20.9,4.18,0.365,1100.0,5.6,11.4,7.3,,326.4,374.4,401.2,459.8,510.4,571.8,664.8,703.6,738.6,69.35,57.61,,0.02,77.0,4441.0,1.32,344.0,2136.0,2891.0,2891.0,758.0,35.98,0.75,5214.0,0.0%,0.0,619.65,
2017-07-04,7.866,7.9939,539.956,700.239,76.6884,0.4931,49.9058,74.9842,45.05,29990.0,5.6958,56262.8,60830.4,65797.5,63621.3,92553.0,732.489,2.6174,698.287,725.63,703.277,0.6686,858.354,54.7798,0.27,55.656,0.2661,0.3435,0.493,0.4892,20.9,4.17,0.337,1135.0,4.0,7.4,4.4,0.64,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,619.99,
2017-07-05,7.8493,7.9892,539.957,699.399,76.6518,0.4917,50.2662,74.9564,45.0359,30020.3,5.6482,56450.6,62405.7,65429.9,62444.5,92668.0,732.757,2.6146,697.57,725.736,702.519,0.6587,871.616,55.0598,0.2677,55.9857,0.2637,0.3417,0.4925,0.4903,21.0,4.13,0.372,924.0,4.8,9.6,6.2,,324.0,372.4,399.4,457.4,507.6,568.4,660.4,700.2,737.2,,58.17,,,90.0,4692.0,1.38,407.0,2184.0,3114.0,3114.0,842.0,35.52,0.73,5227.0,0.0%,0.0,620.01,
2017-07-06,7.8646,8.0258,539.957,698.332,76.9277,0.4862,50.5863,74.9853,45.0617,29999.8,5.6569,56898.9,63279.4,65385.4,62502.2,93173.8,733.673,2.6026,696.654,726.606,701.09,0.6788,859.415,55.0832,0.2676,56.2279,0.2629,0.3407,0.4909,0.4898,21.0,4.21,0.36,1085.0,5.6,11.7,7.3,0.54,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,619.61,
2017-07-07,7.8471,7.9538,539.96,700.088,76.1923,0.4833,49.789,74.8762,45.04,30000.5,5.6982,57761.4,64450.0,63908.1,61770.8,93105.8,734.192,2.602,698.461,726.454,703.318,0.6269,844.825,54.5719,0.2708,55.5951,0.2659,0.3398,0.4872,0.4862,20.9,4.18,0.371,1074.0,5.7,12.2,6.7,,,,,,,,,,,,57.87,,,114.0,4814.0,1.45,426.0,2160.0,3125.0,3125.0,776.0,35.39,0.73,5335.0,0.0%,0.0,619.44,
2017-07-08,7.7742,8.0199,539.959,699.167,76.883,0.4846,50.1027,75.0299,45.0456,29980.0,5.8152,55319.4,65399.4,63499.8,62362.0,92617.9,732.062,2.6142,697.592,724.051,702.055,0.6262,815.38,54.8147,0.2703,55.8149,0.2652,0.3391,0.4924,0.4906,21.1,4.21,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,619.94,
2017-07-09,7.7427,7.9969,539.961,699.666,76.6048,0.4813,50.5367,74.9808,45.0604,29980.0,5.8013,55937.1,65125.5,63297.1,61908.7,92490.3,732.282,2.6034,698.088,724.425,702.785,0.7117,807.534,54.4946,0.2721,55.4912,0.2672,0.339,0.4937,0.4904,20.9,4.36,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,619.4,
2017-07-10,7.6443,7.9712,539.953,700.001,76.3699,0.4831,48.8914,74.988,45.0602,29980.0,5.8223,54333.7,65945.9,63315.9,62965.5,92602.3,732.179,2.6106,698.433,723.274,703.125,0.5486,786.089,54.4985,0.2709,55.5568,0.265,0.3402,0.4935,0.4892,20.9,4.16,0.358,1067.0,6.0,15.4,8.5,,327.4,373.8,400.0,458.0,508.6,570.4,663.0,702.6,738.4,69.94,57.67,,0.02,107.0,4869.0,1.42,363.0,2147.0,3051.0,3051.0,787.0,35.4,0.73,5343.0,0.6%,3.76,619.53,
2017-07-11,7.5675,7.9056,539.96,700.167,75.8163,0.4902,48.7305,75.0807,45.0461,32032.0,5.7918,54574.4,65541.1,62820.4,62823.7,92271.8,732.476,2.6108,698.84,723.549,704.166,0.6347,786.709,54.7237,0.2767,55.1087,0.2714,0.3404,0.4954,0.49,20.9,4.22,0.451,1043.0,6.4,14.7,6.8,0.59,,,,,,,,,,,,,,,,,,,,,,,,,8.7%,53.81,619.71,
2017-07-12,7.7116,7.8606,539.962,701.962,75.3303,0.4835,48.5259,74.9153,45.0504,35010.0,5.766,51113.6,67412.9,62953.2,65335.2,93157.2,734.463,2.6089,700.561,725.475,706.626,0.6817,784.751,54.0012,0.27,55.0172,0.2652,0.3396,0.4917,0.488,20.9,4.24,0.432,1097.0,5.8,10.8,5.6,,308.2,365.4,394.8,455.6,507.2,569.4,662.6,701.6,737.4,,57.98,,,92.0,4898.0,1.4,379.0,2061.0,3062.0,3062.0,812.0,35.44,0.73,5437.0,10.7%,66.3,619.7,
2017-07-13,7.7315,7.8858,539.953,700.395,75.5468,0.4863,48.6588,74.9397,45.0801,35010.0,5.7839,53172.6,64589.7,63649.1,64937.4,92996.4,732.783,2.6028,699.045,724.953,704.99,0.7431,769.561,54.5728,0.2668,55.5257,0.2621,0.3388,0.4829,0.474,20.9,4.31,0.455,1080.0,6.0,12.2,5.5,1.03,,,,,,,,,,,,,,,,,,,,,,,,,10.7%,66.3,619.49,
2017-07-14,7.7414,7.8522,539.777,701.39,75.0772,0.4851,49.8566,75.0035,45.0371,35010.0,5.7774,54883.5,64683.3,63829.0,62192.4,92700.4,732.462,2.6061,699.937,724.819,706.232,0.7581,748.781,54.41,0.2674,55.215,0.2636,0.3379,0.4836,0.4782,20.8,4.29,0.473,1105.0,5.9,11.8,4.8,,,,,,,,,,,,58.29,,,89.0,4957.0,1.48,421.0,2040.0,3084.0,3084.0,774.0,35.33,0.73,5513.0,10.7%,66.3,618.31,
2017-07-15,7.9342,7.8869,539.958,702.36,75.4677,0.4795,49.7087,75.0363,45.0527,35010.0,5.7607,54232.9,67411.6,63232.8,62676.2,93464.5,734.746,2.6064,700.81,726.335,706.318,0.631,747.55,53.9076,0.2716,55.0466,0.2671,0.3354,0.4848,0.4793,20.9,4.31,0.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7%,66.3,618.67,
2017-07-16,7.7589,7.842,539.956,703.329,75.0353,0.4782,49.6164,74.9983,45.0544,35010.0,5.7292,54170.6,66438.3,62946.9,62988.2,93095.7,734.596,2.6102,701.774,726.155,707.715,0.725,742.96,53.6786,0.2735,54.8972,0.2692,0.3344,0.4856,0.4799,20.9,4.27,0.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7%,66.3,618.29,
2017-07-17,7.8298,7.8699,539.953,702.888,75.2927,0.4772,48.3136,74.999,45.0564,34241.9,5.7788,56805.8,57706.7,66338.3,64649.9,92652.9,733.661,2.6066,701.409,724.494,707.837,0.8382,751.806,53.8569,0.2733,55.1753,0.2677,0.3364,0.4845,0.477,20.8,4.17,0.423,1153.0,5.4,10.2,3.7,,327.0,372.4,398.8,457.8,508.8,571.0,664.0,703.0,738.2,86.61,57.33,,0.01,107.0,4058.0,1.43,375.0,1960.0,2181.0,2181.0,552.0,35.65,0.75,5001.0,10.7%,66.3,618.13,
2017-07-18,7.7775,7.882,539.96,701.994,75.5311,0.4771,48.0022,74.9854,45.0472,32000.0,5.8456,55452.5,60023.5,64938.6,64739.3,92548.1,733.189,2.602,700.479,723.186,706.637,0.8038,760.306,54.0852,0.2716,55.4421,0.267,0.3353,0.4852,0.4761,20.9,4.15,0.378,1082.0,6.1,11.9,4.7,0.78,,,,,,,,,,,,,,,,,,,,,,,,,10.7%,66.3,619.05,
2017-07-19,7.6859,7.8732,539.953,701.991,75.4018,0.4771,48.156,74.9802,45.0362,32000.0,5.8233,56565.4,59458.8,64794.7,64096.2,92423.7,733.203,2.5992,700.304,722.846,706.103,0.5983,764.518,54.2777,0.2722,55.6044,0.2663,0.3349,0.4824,0.4738,21.0,4.26,0.452,1097.0,3.3,6.5,2.3,,329.6,374.6,400.2,458.2,508.2,569.4,661.4,700.8,737.6,,58.41,,,93.0,4592.0,1.59,382.0,2061.0,2852.0,2852.0,644.0,35.74,0.7,5234.0,10.7%,66.3,618.99,
2017-07-20,7.5865,7.911,539.958,701.842,75.7026,0.4761,48.4471,75.019,45.0597,32038.5,5.697,56749.6,60748.1,64423.3,63779.3,92742.0,732.967,2.606,700.068,724.507,705.275,0.6707,760.692,54.3725,0.2736,55.7915,0.2693,0.3334,0.4844,0.4733,20.9,4.28,0.466,1150.0,5.9,11.2,4.4,0.63,,,,,,,,,,,,,,,,,,,,,,,,,10.7%,66.3,618.71,
2017-07-21,7.4731,7.8641,539.439,702.043,75.1284,0.4715,49.2837,75.0334,45.0569,31990.0,5.6822,58930.6,57809.9,63092.0,61993.2,91255.2,731.773,2.6068,700.38,722.589,705.821,0.6935,755.277,53.8627,0.2766,55.2202,0.2727,0.3342,0.4741,0.4672,21.0,4.28,0.495,1110.0,6.0,12.1,6.0,,,,,,,,,,,,58.99,,,109.0,4760.0,1.7,400.0,2046.0,3038.0,3038.0,719.0,35.44,0.68,5326.0,10.7%,66.3,617.33,
2017-07-22,7.2602,7.8007,538.898,701.97,74.1733,0.4711,49.1582,75.0162,45.051,32122.3,5.4744,60312.7,56456.2,61958.1,59684.7,89971.4,731.859,2.5843,700.343,725.038,705.871,0.65,744.391,53.8198,0.2758,54.9449,0.2731,0.334,0.4768,0.4721,21.0,4.2,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8%,66.3,614.47,
2017-07-23,7.2984,7.8096,539.244,701.575,74.5162,0.472,48.803,75.0201,45.0419,31980.5,5.7697,56952.7,57757.9,62321.4,60755.8,89770.1,730.767,2.5976,700.236,723.452,706.706,0.782,746.879,54.0682,0.277,55.0991,0.2724,0.3337,0.4928,0.487,21.1,4.21,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8%,66.3,616.6,
2017-07-24,7.4569,7.9472,539.954,701.213,76.1314,0.4737,48.6479,74.9844,45.0407,31990.0,5.8799,59779.5,51673.7,67733.0,62199.0,91113.5,730.49,2.6058,699.58,722.521,705.133,0.624,756.278,54.8684,0.2723,56.17,0.2666,0.3318,0.493,0.4882,21.0,4.06,0.461,1078.0,5.8,11.4,5.3,,313.6,364.6,393.4,454.2,505.4,568.8,666.4,707.0,740.8,66.55,58.17,,0.04,82.0,4637.0,1.77,404.0,2038.0,2952.0,2952.0,721.0,35.12,0.65,5206.0,10.7%,66.3,619.03,
2017-07-25,8.0481,8.0997,539.94,700.323,77.6307,0.4719,49.039,75.0176,45.0507,31990.0,5.8527,60966.5,58575.8,62848.1,60526.8,91683.3,731.185,2.6022,698.717,723.96,703.967,0.5464,839.379,55.274,0.2711,56.3413,0.2664,0.331,0.493,0.4861,21.0,4.0,0.399,1124.0,4.9,9.1,5.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,10.7%,66.3,619.38,
2017-07-26,8.0318,7.9721,539.825,700.31,76.4328,0.4714,48.8091,74.9718,45.0657,31990.0,5.9426,60059.9,56517.9,64505.3,62934.0,92098.5,731.426,2.592,698.582,723.782,704.26,0.47,1015.09,55.156,0.2726,56.1647,0.2682,0.3296,0.4892,0.4833,20.8,4.15,0.456,1096.0,5.6,11.0,6.7,,327.0,372.4,398.6,456.0,505.4,566.6,659.4,699.8,737.4,,58.64,,,94.0,4566.0,1.82,390.0,2068.0,2788.0,2788.0,716.0,35.63,0.64,5181.0,10.7%,66.3,619.54,
2017-07-27,7.8046,7.8783,540.0,701.903,75.6109,0.474,48.2732,74.9043,45.0452,31990.0,5.7886,60302.5,58891.5,63756.6,62410.5,92603.0,734.072,2.6023,700.206,725.16,705.572,0.5222,1013.3,54.9403,0.2766,55.8034,0.2716,0.3268,0.4864,0.4805,20.7,4.13,0.469,1117.0,6.0,11.1,8.7,0.63,,,,,,,,,,,,,,,,,,,,,,,,,10.7%,66.3,619.68,
2017-07-28,7.752,7.9614,539.999,701.132,76.2082,0.4706,48.926,74.9777,45.0503,31990.0,5.7825,59446.0,60981.3,62017.2,62676.0,92513.5,733.112,2.5997,699.425,725.104,704.119,0.5665,1010.74,55.1078,0.2745,56.1411,0.27,0.3263,0.4856,0.4834,20.8,4.08,0.442,1143.0,5.0,9.2,7.7,,321.0,367.8,395.2,454.0,503.8,564.8,658.6,699.6,737.2,,57.9,,,102.0,4724.0,1.87,394.0,1908.0,2849.0,2849.0,712.0,35.04,0.63,5190.0,10.7%,66.3,618.93,
2017-07-29,7.7488,7.9355,540.008,701.23,76.153,0.4676,49.0224,75.0869,45.0518,31990.0,5.7626,58906.7,62709.8,62035.6,62830.7,93029.4,733.665,2.5919,699.516,725.431,704.079,0.5506,1008.02,54.9122,0.2756,55.9169,0.2711,0.3271,0.4849,0.4821,20.8,4.24,0.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7%,66.3,619.75,
2017-07-30,7.7059,7.84,540.006,703.191,75.2182,0.4677,48.9446,75.0439,45.0331,31990.0,5.788,58330.6,63708.7,61712.6,62717.2,93029.4,734.217,2.5964,701.172,725.291,706.188,0.4892,996.136,54.336,0.2795,55.3273,0.2745,0.327,0.4867,0.4829,20.8,4.42,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2%,38.11,619.55,
2017-07-31,7.6651,7.8092,540.002,704.527,74.9655,0.4664,48.6378,74.9661,45.0371,31990.0,5.7082,58067.6,65519.0,60729.3,62807.0,93263.8,736.253,2.591,702.912,726.703,707.8,0.6233,987.966,53.9293,0.2813,54.873,0.2764,0.3262,0.4864,0.4818,20.5,4.42,0.404,1221.0,6.1,11.9,7.7,,326.2,373.4,399.4,457.4,507.6,568.8,661.2,700.8,737.4,70.73,58.03,,0.02,80.0,4557.0,1.75,391.0,1956.0,2553.0,2553.0,667.0,35.75,0.66,5058.0,0.0%,0.0,619.66,
2017-08-01,7.6559,7.7904,539.996,704.392,74.9373,0.4663,48.8857,75.0163,45.0611,31990.0,5.6989,58010.6,65588.9,60362.6,62769.5,93129.1,736.097,2.5903,702.839,726.652,708.166,0.5888,976.933,53.9482,0.2803,54.8679,0.2743,0.3265,0.487,0.4826,20.6,4.36,0.373,1201.0,5.2,10.6,6.2,1.29,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,620.13,
2017-08-02,7.6908,7.8111,539.999,702.997,75.0981,0.4712,48.5502,75.0241,45.0634,31990.0,5.7173,59237.3,64606.0,60298.7,62726.3,93183.5,734.231,2.5976,701.38,725.2,707.084,0.549,971.342,54.627,0.2752,55.3794,0.2696,0.3265,0.4821,0.4789,20.7,4.41,0.369,1177.0,5.1,8.1,4.2,,327.8,372.4,398.4,456.4,506.6,567.2,658.8,698.6,736.8,,58.17,,,105.0,4468.0,1.71,351.0,1984.0,2387.0,2387.0,630.0,35.8,0.67,4962.0,0.0%,0.0,620.21,
2017-08-03,7.6865,7.8358,539.999,703.15,75.2769,0.4692,49.6014,74.9891,45.0584,31990.0,5.6457,60719.2,61184.7,62435.9,63007.4,93389.0,734.114,2.6059,701.492,726.342,706.987,0.5686,961.023,54.677,0.2756,55.397,0.2711,0.3263,0.4816,0.4773,20.7,4.28,0.44,1182.0,5.8,11.9,5.9,0.83,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,620.0,
2017-08-04,7.6268,7.8617,539.797,703.067,75.4878,0.4678,50.2126,74.9536,45.0438,31990.0,5.5931,63103.8,55246.0,65675.2,62378.9,93015.8,734.373,2.6046,701.325,726.848,706.252,0.5799,950.886,54.562,0.2762,55.3288,0.2727,0.3261,0.4809,0.4784,20.8,4.42,0.432,1173.0,5.5,11.2,5.0,,324.6,369.6,395.4,451.4,499.8,556.4,642.8,681.4,726.8,,57.96,,,93.0,4978.0,1.87,446.0,1933.0,2903.0,2903.0,740.0,34.92,0.63,5311.0,0.0%,0.0,619.86,
2017-08-05,7.4672,7.7873,538.858,703.506,74.5682,0.4633,50.7877,74.9829,45.0549,32046.8,5.6242,61852.2,49946.7,68194.8,61117.7,90983.1,733.448,2.6018,701.806,725.801,707.128,0.578,934.86,53.904,0.2791,54.7832,0.2752,0.3278,0.487,0.482,20.8,4.37,0.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,618.43,
2017-08-06,7.4314,7.7741,538.549,703.416,73.7194,0.4613,50.3817,74.8885,45.0398,32055.5,5.7016,59036.0,51164.8,66363.1,60879.7,89595.3,732.43,2.5947,701.863,724.595,708.112,0.5584,915.133,53.5598,0.281,54.4054,0.277,0.3292,0.4884,0.4844,20.9,4.31,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,612.35,
2017-08-07,7.4666,7.7322,537.985,703.128,73.0567,0.4604,49.456,75.0945,45.0675,32048.6,5.8203,56630.2,56191.2,61273.5,61050.3,88759.4,730.978,2.5802,701.83,723.286,708.449,0.5379,910.876,53.293,0.2836,54.0469,0.2792,0.3276,0.4923,0.4896,21.0,4.13,0.349,1080.0,5.8,11.4,5.6,,325.2,369.6,396.2,454.8,505.0,565.2,656.6,697.0,735.8,66.7,58.67,,0.01,127.0,4993.0,1.99,443.0,1915.0,2882.0,2882.0,749.0,35.21,0.62,5382.0,0.0%,0.0,610.08,
2017-08-08,7.5591,7.7611,538.174,702.479,74.152,0.463,48.8485,74.9683,45.0341,32076.5,5.7401,56733.2,60344.9,60596.0,62577.8,90683.4,732.969,2.5916,701.147,724.805,706.933,0.6312,927.835,53.911,0.2826,54.6721,0.2768,0.3241,0.4851,0.4823,21.0,4.28,0.358,1037.0,6.2,13.1,6.5,1.15,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,617.06,
2017-08-09,7.5732,7.8929,539.872,702.983,75.7089,0.4654,48.2531,75.0146,45.0544,31990.0,5.6981,56331.5,62219.9,60626.9,63671.8,91675.7,733.096,2.6059,701.378,724.667,706.648,0.5697,936.318,54.838,0.2763,55.6382,0.271,0.3233,0.4872,0.483,21.1,4.14,0.349,1070.0,5.7,11.5,4.4,,316.4,366.4,394.2,453.6,504.2,564.4,657.2,697.2,735.4,,58.35,,,130.0,5120.0,2.07,457.0,1887.0,3010.0,3010.0,758.0,34.82,0.6,5458.0,0.0%,0.0,619.44,
2017-08-10,7.6144,7.9185,539.995,702.313,75.9712,0.4639,47.8515,74.9937,45.0426,31990.0,5.7029,56597.0,60647.4,62873.8,64580.1,92392.8,733.02,2.6071,700.707,724.902,706.142,0.3745,939.08,55.128,0.2742,56.0374,0.2702,0.3233,0.4868,0.4844,21.1,4.15,0.344,1057.0,5.6,11.1,4.4,0.51,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,619.6,
2017-08-11,7.6434,7.903,540.002,702.004,75.7878,0.4614,48.1581,74.9585,45.0335,31990.0,5.6444,57488.8,59846.6,63724.1,64877.4,92846.9,733.659,2.6072,700.352,725.73,705.999,0.4263,950.159,55.1548,0.2745,56.2358,0.2692,0.3225,0.4799,0.4779,21.0,4.31,0.387,1119.0,5.5,11.3,4.9,,320.0,367.2,392.0,452.2,504.4,569.2,669.6,709.4,741.4,,58.95,,,111.0,5008.0,2.11,461.0,1862.0,2951.0,2951.0,779.0,35.13,0.6,5458.0,0.0%,0.0,619.72,
2017-08-12,7.5849,7.8309,540.006,703.066,74.9935,0.4581,48.8919,75.0233,45.0404,31990.0,5.5723,61484.1,52719.3,67211.5,64242.4,92725.9,734.673,2.5973,701.301,726.68,707.006,0.3588,950.285,54.8988,0.2769,55.9785,0.2725,0.3226,0.4802,0.4785,21.0,4.38,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,619.31,
2017-08-13,7.4916,7.793,539.999,703.232,74.6518,0.4591,48.3136,74.9675,45.0314,31990.0,5.686,58787.1,59851.4,62211.5,63144.9,92083.7,734.1,2.5959,701.613,725.106,707.763,0.3937,955.964,54.8898,0.2802,55.807,0.2746,0.3203,0.4828,0.4763,21.0,4.34,0.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,619.48,
2017-08-14,7.5911,7.8516,540.004,702.996,75.2035,0.4629,47.4276,74.9814,45.0388,31990.0,5.774,56683.5,66127.7,58790.0,63214.2,92387.9,734.241,2.5981,701.32,724.363,706.71,0.4624,962.493,55.1528,0.2795,55.9025,0.2741,0.3184,0.4812,0.475,21.1,4.25,0.353,1114.0,5.1,10.2,4.4,,315.0,370.6,398.4,456.8,505.4,564.0,651.4,692.1,735.0,67.06,58.08,,0.04,112.0,4796.0,2.17,423.0,1882.0,2761.0,2761.0,732.0,34.97,0.58,5361.0,0.0%,0.0,619.47,
2017-08-15,7.7787,7.949,539.993,702.884,76.0536,0.4625,47.1038,75.0376,45.0472,31990.0,5.7003,57210.9,64864.2,59354.9,63246.6,92345.0,734.296,2.6009,701.122,724.646,705.957,0.4393,959.991,55.3344,0.2828,56.0582,0.2736,0.3173,0.4792,0.4753,21.2,4.25,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,619.15,
2017-08-16,7.8519,7.9713,539.995,702.391,76.256,0.4517,48.9182,74.9817,45.0304,31990.0,5.6917,56675.4,64072.5,60223.8,62908.2,92037.6,734.19,2.5903,700.534,725.518,705.39,0.3796,958.847,55.0932,0.2738,56.4925,0.2689,0.3177,0.4803,0.4749,21.2,4.51,0.41,992.0,5.4,10.8,4.9,,308.0,368.0,398.8,458.6,507.0,565.8,657.2,698.6,738.2,,58.82,,,90.0,4911.0,2.25,457.0,1837.0,2898.0,2898.0,782.0,34.97,0.57,5441.0,4.8%,29.61,619.12,
2017-08-17,7.7311,7.9515,540.003,701.996,76.0154,0.4557,48.6658,75.0692,45.056,31990.0,5.8533,55531.3,67736.5,59683.7,59506.9,91502.6,733.389,2.5944,700.201,723.037,705.376,0.3918,957.354,55.3299,0.275,56.607,0.2701,0.3161,0.4792,0.4759,21.2,4.19,0.361,1040.0,5.2,10.5,4.3,0.73,,,,,,,,,,,,,,,,,,,,,,,,,9.8%,60.42,618.98,
2017-08-18,7.7407,7.9753,539.997,702.0,76.2182,0.4561,49.0615,74.9554,45.062,31990.0,5.8598,55647.3,67774.7,59658.9,59009.8,91366.7,733.172,2.5958,700.271,723.03,705.294,0.3848,951.088,55.44,0.2759,56.6769,0.2716,0.3156,0.4798,0.4766,21.2,4.07,0.384,1084.0,5.2,10.3,4.6,,321.2,366.8,395.2,455.8,505.0,564.8,658.0,699.6,738.4,,58.93,,,126.0,4830.0,2.27,459.0,1812.0,2849.0,2849.0,771.0,34.97,0.57,5384.0,0.0%,0.0,618.82,
2017-08-19,7.6777,8.0088,539.999,702.005,76.5501,0.4543,48.9541,74.9403,45.0726,31990.0,5.827,55711.9,67817.2,59672.0,58984.0,91407.3,733.254,2.6008,700.195,723.16,704.935,0.4896,942.929,55.4397,0.276,56.8779,0.2707,0.3154,0.4781,0.4757,21.3,4.22,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,619.01,
2017-08-20,7.6051,8.0143,539.998,702.003,76.5473,0.4548,48.974,74.9436,45.0529,31961.4,5.8353,55262.9,67655.5,59627.5,58784.5,91079.5,733.18,2.5977,699.871,723.174,704.312,0.3996,938.661,55.5619,0.2748,56.9169,0.2709,0.3154,0.4785,0.4772,21.3,4.36,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.0,618.85,
